"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","70","8","8","85050","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","1","1","51520","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","2","2","58880","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","3","3","66240","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","4","4","73600","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","5","5","79520","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","6","6","85440","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","7","7","91280","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","80","8","8","97200","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","20","1","1","13560","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","2","2","15500","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","3","3","17440","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","4","4","19360","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","5","5","20920","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","6","6","22460","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","7","7","24020","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","20","8","8","25560","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","1","1","20340","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","2","2","23250","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","3","3","26160","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","4","4","29040","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","5","5","31380","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","6","6","33690","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","7","7","36030","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","30","8","8","38340","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
