"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MFI","OR-JACKSON","30","7","7","36550","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","8","8","38900","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","1","1","34350","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","2","2","39250","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","3","3","44150","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","4","4","49050","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","5","5","53000","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","6","6","56900","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","7","7","60850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","50","8","8","64750","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","60","1","1","41220","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","60","2","2","47100","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
